date,minute,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime,likes,retweets,neutral,negative,positive,composite
2021-02-05,14:55,2:55 PM,852.53,850.93,851.641,462,393458.27,18,852.64,850.85,851.771,39646,33769308.43,129,850.93,852.53,850.93,852.64,0.007047575,0.00717986,1,0.5,0.925,0,0.075,0.1591
2021-02-05,14:56,2:56 PM,852.5,852.02,852.218,843,718420.15,13,852.64,852.01,852.328,16499,14062554.55,89,852.5,852.46,852.47,852.535,0.007729865,0.007838486,3,4,1,0,0,0
2021-02-05,14:58,2:58 PM,853.79,852.79,853.295,673,574267.85,13,853.75,852.79,853.294,19111,16307311.98,112,852.97,853.17,852.802,852.93,0.009003395,0.008980737,11,0,0.9535,0.0465,0,-0.2997
2021-02-05,14:59,2:59 PM,852.75,852.09,852.454,918,782552.43,14,853.01,852,852.37,19747,16831753.9,117,852.71,852.28,853.01,852.06,0.00800893,0.007888149,3.666666667,0,0.924333333,0,0.075666667,0.138266667
2021-02-05,15:00,3:00 PM,852.27,851.975,852.247,113,96303.955,8,852.671,851.83,852.244,6228,5307774.274,40,851.975,852.27,852.01,852.671,0.007764157,0.00773916,0,0,1,0,0,0
2021-02-05,15:02,3:02 PM,852.06,851.7,851.831,815,694242.015,16,852.18,851.62,851.853,10591,9021977.17,44,851.99,851.92,852.08,851.91,0.007272246,0.007276821,1,0,1,0,0,0
2021-02-05,15:03,3:03 PM,851.93,851.54,851.678,150,127751.64,11,852.04,851.21,851.643,9975,8495143.585,65,851.79,851.6,851.835,851.6,0.007091326,0.007028505,4,2,0.918,0,0.082,0.4005
2021-02-05,15:05,3:05 PM,851.54,851.01,851.176,584,497086.77,7,851.66,850.83,851.314,25977,22114574.96,90,851.14,851.215,851.14,851.16,0.006497722,0.006639478,168,23,0.916,0.084,0,-0.3182
2021-02-05,15:06,3:06 PM,851.31,851.09,851.148,338,287688,12,851.44,851.089,851.245,8911,7585442.634,59,851.21,851.25,851.25,851.377,0.006464613,0.006557889,0,0,0.848,0,0.152,0.6697
2021-02-05,15:07,3:07 PM,851.51,850.17,850.704,839,713740.635,16,851.56,850.16,850.627,20726,17630100.86,139,851.51,850.42,851.46,850.56,0.005939592,0.005827132,0,0,0.8905,0.0405,0.069,0.0109
2021-02-05,15:08,3:08 PM,850.82,849.76,850.24,281,238917.38,7,850.92,849.75,850.229,34374,29225776.32,203,850.485,850.82,850.47,850.76,0.005390922,0.005356516,0,0.5,0.946,0,0.054,0.1591
2021-02-05,15:09,3:09 PM,850.685,849.82,850.49,134,113965.7,6,850.89,849.82,850.422,24501,20836190.77,155,850.68,849.82,850.444,850.345,0.005686541,0.005584729,0,0,1,0,0,0
2021-02-05,15:10,3:10 PM,850.61,849.49,850.081,1864,1584550.15,24,850.69,849.36,850.31,59533,50621484.07,231,850.41,849.49,850.5,849.5,0.005202907,0.005452294,1.333333333,1.666666667,0.868666667,0,0.131333333,0.2886
2021-02-05,15:13,3:13 PM,850.23,849.32,849.683,1197,1017070.28,22,850.72,849.259,849.709,36139,30707621.2,258,850.23,849.56,850.72,849.7,0.004732281,0.00474164,0,0,0.87,0,0.13,0.2732
2021-02-05,15:15,3:15 PM,850.58,849.805,850.373,137,116501.085,3,850.66,849.608,850.192,15161,12889754.19,69,849.805,850.58,849.66,850.66,0.005548191,0.005312765,1.666666667,0.666666667,0.900333333,0.048,0.051666667,-0.112633333
2021-02-05,15:16,3:16 PM,851.08,850.475,850.903,437,371844.6,10,851.41,850.505,850.973,21425,18232098.25,107,850.475,851.08,850.645,850.87,0.006174905,0.006236261,0,0,1,0,0,0
2021-02-05,15:18,3:18 PM,849.55,848.935,849.419,127,107876.245,2,849.6,848.74,849.162,16829,14290543.98,100,848.935,849.55,848.975,849.35,0.004420106,0.004094838,15,2.333333333,0.864666667,0.049666667,0.085666667,-0.040266667
2021-02-05,15:19,3:19 PM,849.66,849.66,849.66,6,5097.96,2,850.4,849.438,849.875,14259,12118364.23,68,849.66,849.66,849.438,850.4,0.004705084,0.004937927,0,0,0.872,0.065333333,0.062666667,0.091966667
2021-02-05,15:20,3:20 PM,850.41,849.45,849.977,217,184444.94,6,850.772,849.13,849.871,20018,17012724.91,136,850.41,849.8,850.4,849.69,0.00507993,0.004933197,0,0,0.777333333,0.020333333,0.202333333,0.4018
2021-02-05,15:21,3:21 PM,849.59,848.58,848.85,404,342935.25,12,849.32,848.399,848.778,17569,14912178.04,92,849.59,848.96,849.29,848.9,0.003747276,0.003640775,4.333333333,0.333333333,0.869,0.033,0.098,0.235433333
2021-02-05,15:22,3:22 PM,849.4,849.25,849.356,284,241217.05,6,849.45,848.89,849.243,12144,10313211.48,74,849.32,849.4,848.9,849.292,0.00434561,0.004190616,1.333333333,0.333333333,0.875666667,0.026666667,0.097666667,0.012833333
2021-02-05,15:24,3:24 PM,849.21,849.025,849.095,242,205480.895,7,849.52,848.88,849.087,12102,10275647.56,53,849.08,849.21,849.27,849.52,0.004036983,0.004006153,3.333333333,1.666666667,0.877,0.069333333,0.053666667,0.015
2021-02-05,15:25,3:25 PM,850.03,849.655,849.69,195,165689.52,5,850.02,849.31,849.759,17726,15062820.32,85,850.03,849.71,849.53,849.43,0.004740558,0.004800762,0,0,0.872,0,0.128,0.296
2021-02-05,15:26,3:26 PM,850.095,849.67,849.855,253,215013.39,8,850.12,849.59,849.853,10297,8750937.125,68,849.82,850.095,849.67,849.669,0.004935667,0.004911913,1.333333333,0.333333333,0.803,0,0.197,0.354133333
2021-02-05,15:27,3:27 PM,849.63,849.065,849.171,146,123978.975,5,849.73,849,849.342,11850,10064702.49,55,849.63,849.18,849.67,849.31,0.004126852,0.004307679,13,7.5,0.764,0,0.236,0.4989
2021-02-05,15:28,3:28 PM,849.15,848.39,848.513,605,513350.39,5,849.137,848.3,848.823,17876,15173560.24,103,849.15,848.39,849.1,848.975,0.00334878,0.003693986,14,0.8,0.9124,0.0876,0,-0.11988
2021-02-05,15:29,3:29 PM,849.105,848.61,848.918,485,411725.195,5,849.27,848.56,848.809,17002,14431455.01,103,849.105,848.865,848.88,849.02,0.003827684,0.003677431,0,1,0.858,0.142,0,-0.6486
2021-02-05,15:30,3:30 PM,849.28,848.77,849.061,275,233491.675,8,849.43,848.77,849.094,14688,12471489.34,74,848.77,848.98,848.84,849.22,0.003996779,0.004014431,0,0,0.84,0,0.16,0.5023
2021-02-05,15:31,3:31 PM,850.5,849.11,850.177,677,575569.75,14,850.57,848.955,849.95,25251,21462096.7,135,849.11,850.35,849.1,850.43,0.005316425,0.005026611,4,0,0.617,0,0.383,0.8519
2021-02-05,15:33,3:33 PM,850.5,850.03,850.255,655,556917.115,14,850.75,850,850.307,25596,21764460.7,110,850.5,850.19,850.42,850.28,0.005408659,0.005448747,4.333333333,0.666666667,0.901666667,0.044,0.054,0.0448
2021-02-05,15:34,3:34 PM,850.345,850.345,850.345,2,1700.69,1,850.84,850.24,850.557,19389,16491458.88,100,850.345,850.345,850.245,850.39,0.005515082,0.005744361,1,1,0.704,0,0.296,0.8689
2021-02-05,15:37,3:37 PM,851.865,850.99,851.572,458,390019.98,14,851.99,850.832,851.587,20375,17351083.9,126,851.07,851.685,851.18,851.613,0.006965984,0.006962288,3,0.333333333,0.892166667,0.0485,0.059333333,-0.021583333
2021-02-05,15:38,3:38 PM,851.635,851.17,851.445,97,82590.135,6,851.76,850.281,851.088,30393,25867110.41,133,851.635,851.17,851.601,850.421,0.006815809,0.006372244,4,0.25,0.89975,0.041,0.05925,0.162275
2021-02-05,15:39,3:39 PM,850.33,849.61,849.923,475,403713.27,10,850.48,849.51,849.937,23258,19767825.94,137,850.33,850.165,850.42,850.14,0.005016076,0.005011239,5,3,1,0,0,0
2021-02-05,15:40,3:40 PM,851.02,850.6,850.871,286,243349.23,8,851.05,849.96,850.727,21424,18225985.37,111,850.85,850.765,850.06,851,0.006137066,0.005945378,0.5,0.5,1,0,0,0
2021-02-05,15:42,3:42 PM,850.575,850,850.246,517,439577.415,15,850.63,849.93,850.226,15596,13260121.95,82,850.57,850.24,850.609,850.32,0.005398017,0.005352968,5.5,0.5,0.8875,0.0365,0.076,0.1582
2021-02-05,15:45,3:45 PM,850.84,850.46,850.675,795,676286.6,9,850.95,850.38,850.666,19699,16757273.45,151,850.52,850.84,850.87,850.84,0.0059053,0.005873248,4,0,1,0,0,0
2021-02-05,15:46,3:46 PM,850.81,850.08,850.289,435,369875.755,15,850.99,849.99,850.57,11221,9544244.741,86,850.795,850.08,850.9,850.105,0.005448863,0.005759732,0.5,0,0.8175,0,0.1825,0.465
2021-02-05,15:47,3:47 PM,850.86,849.63,850.072,422,358730.19,6,850.95,849.5,850.298,20246,17215125.57,125,849.65,850.86,850.07,850.76,0.005192265,0.005438105,0.666666667,0.333333333,1,0,0,0
2021-02-05,15:49,3:49 PM,850.35,849.98,850.061,63,53553.82,4,850.52,849.8,850.027,16181,13754285.34,78,850.35,849.98,850.41,849.82,0.005179258,0.00511766,1,0,1,0,0,0
2021-02-05,15:50,3:50 PM,851.1,849.99,850.795,1039,883976.19,18,851.18,849.88,850.653,28485,24230853.71,216,849.99,850.98,850.15,850.95,0.006047197,0.005857876,1,0,0.894,0.05,0.055,0.0516
2021-02-05,15:51,3:51 PM,851.375,850.935,851.01,1153,981214.385,19,851.43,850.86,851.162,19956,16985796.77,127,850.94,851.13,850.95,851.24,0.00630143,0.006459745,2,0.666666667,0.896666667,0.022333333,0.081,0.248966667
2021-02-05,15:52,3:52 PM,851.6,851.17,851.462,572,487036.36,12,851.61,851.14,851.353,21479,18286213.5,120,851.415,851.35,851.14,851.49,0.006835911,0.006685594,3,0,1,0,0,0
2021-02-05,15:53,3:53 PM,851.56,851.15,851.421,1034,880369.49,31,851.6,851.01,851.402,19475,16581061.31,150,851.44,851.505,851.44,851.45,0.006787429,0.006743534,3,2,0.909,0,0.091,0.2263
2021-02-05,15:54,3:54 PM,851.4,851,851.165,1212,1031611.93,20,851.57,850.99,851.242,29104,24774545.84,208,851.4,851.22,851.57,851.46,0.006484715,0.006554341,1,1.5,1,0,0,0
2021-02-05,15:55,3:55 PM,852.24,851.455,851.773,996,848366.235,19,852.3,851.41,851.949,50528,43047268.07,290,851.59,852.06,851.458,852.1,0.007203662,0.007390336,4,0,0.948,0,0.052,0.21075
2021-02-05,15:56,3:56 PM,852.3,851.86,852.076,1300,1107699.21,14,852.5,851.71,852.15,44267,37722126.49,309,852.26,851.975,852.2,851.975,0.007561953,0.007628009,1,0,0.808,0,0.192,0.8516
2021-02-05,15:58,3:58 PM,852.42,851.73,852.058,1353,1152834.685,18,852.5,851.71,851.999,57526,49012105.16,365,851.96,852.37,851.9,852.37,0.007540668,0.007449459,0,0,1,0,0,0
2021-02-05,15:59,3:59 PM,853,852.32,852.659,4043,3447302.675,69,853.08,852.23,852.656,110718,94404340.19,652,852.41,852.48,852.42,852.23,0.008251338,0.008226331,0,0,1,0,0,0
2021-02-08,9:34,9:34 AM,875.7,870.99,874.356,2180,1906095.515,51,876,870.55,874.175,132784,116076433.4,621,871.17,873.57,872,874.35,0.006393869,0.00548998,0,0,1,0,0,0
2021-02-08,9:35,9:35 AM,877.29,871.85,874.937,3104,2715805.78,50,877.77,871.5,875.397,154723,135444046.5,795,874.28,871.85,874.28,871.935,0.007062607,0.006895544,1,0.333333333,0.866,0,0.134,0.3981
2021-02-08,9:37,9:37 AM,871.55,869.92,871.173,3096,2697150.895,34,871.87,869.79,871.059,67127,58471571.31,399,871.09,871.32,871.065,871.405,0.002730199,0.001905908,1,0,1,0,0,0
2021-02-08,9:43,9:43 AM,871,870.12,870.558,763,664235.415,20,871.3,869.64,870.539,27668,24086066.2,186,870.32,870.55,870.47,870.055,0.002022327,0.001307795,0,0,0.897,0.042,0.06,0.2177
2021-02-08,9:45,9:45 AM,870.04,864.33,866.318,3541,3067633.455,112,870.2,864.32,866.818,132063,114474615.7,716,869.69,865.22,869.645,865.2,-0.002857962,-0.002972158,0,0,0.916,0,0.084,0.0258
2021-02-08,9:46,9:46 AM,866.62,864.81,865.934,1958,1695499.465,48,866.84,864.54,865.987,72577,62850778.96,340,864.97,866,865.239,866,-0.00329995,-0.003927987,42.33333333,3,0.805333333,0.027333333,0.167333333,0.651266667
2021-02-08,9:49,9:49 AM,866.06,864.76,865.548,1606,1390069.595,31,866.63,864.53,865.564,48852,42284550.41,255,864.76,865.79,864.68,866.035,-0.003744241,-0.004414529,0,0,1,0,0,0
2021-02-08,9:50,9:50 AM,866.01,864.4,864.882,2438,2108583.115,52,866.01,864.2,864.922,38352,33171481.32,204,865.59,864.41,866,864.24,-0.004510814,-0.005152967,0,0,0.738,0,0.262,0.3825
2021-02-08,9:52,9:52 AM,865.59,864.53,865.061,2681,2319227.94,49,865.7,864.175,865.076,42578,36833196.72,194,864.99,864.89,864.94,864.73,-0.004304783,-0.004975834,17,5,1,0,0,0
2021-02-08,9:53,9:53 AM,864.86,861.78,863.583,1783,1539768.32,48,864.813,861.76,863.405,52417,45257103.07,290,864.86,861.78,864.724,861.78,-0.006005978,-0.006897845,0.5,0,1,0,0,0
2021-02-08,9:54,9:54 AM,863.3,862.1,862.619,725,625398.45,20,863.3,861.7,862.57,50329,43412295.74,264,862.78,863.3,861.905,863.17,-0.007115554,-0.007858275,0,0,0.958333333,0,0.041666667,0.106066667
2021-02-08,9:55,9:55 AM,865.16,863.05,864.091,1998,1726453.1,38,865.25,863,864.35,69848,60373149.57,314,863.21,864.95,863.14,864.96,-0.005421264,-0.005810891,1,1,0.843,0,0.157,0.3818
2021-02-08,9:57,9:57 AM,867.17,866.07,866.774,765,663082.135,16,867.658,865.26,866.711,65586,56844112.83,323,866.295,866.94,865.6,867.658,-0.0023331,-0.003095231,0,0,1,0,0,0
2021-02-08,10:01,10:01 AM,864.89,863.5,864.239,1741,1504640,41,864.89,863.36,864.303,26069,22531504.72,166,864.67,863.73,864.6,863.365,-0.005250915,-0.005864951,0,0,1,0,0,0
2021-02-08,10:03,10:03 AM,865.75,864.64,865.043,870,752587.39,16,865.9,863.462,864.599,50088,43306034.94,206,864.77,865.75,863.47,865.695,-0.004325501,-0.005524487,0.5,0,0.897,0,0.103,0.0386
2021-02-08,10:04,10:04 AM,867.65,866.13,866.976,1267,1098458.34,25,867.82,865.49,866.924,59204,51325388.21,297,866.13,866.83,865.62,866.84,-0.002100596,-0.002850235,0,0,1,0,0,0
2021-02-08,10:08,10:08 AM,873.83,871.19,872.254,428,373324.715,16,874.099,870.927,872.719,83814,73146088.21,447,871.19,873.78,871.19,874.067,0.003974443,0.003815266,0,0,1,0,0,0
2021-02-08,10:09,10:09 AM,873.96,872.13,872.641,1489,1299362.46,43,874.1,872,872.686,66937,58414954.69,367,873.96,872.405,873.853,872.48,0.004419884,0.003777309,0,0,0.531,0,0.469,0.6486
2021-02-08,10:10,10:10 AM,873.07,872.16,872.457,364,317574.4,6,874,871.73,872.653,73908,64496034.39,363,873.07,872.5,872.48,872.82,0.004208098,0.003739352,1,0,1,0,0,0
2021-02-08,10:11,10:11 AM,874,872.08,872.856,729,636312.28,11,874.25,871.63,872.907,55943,48833041.65,303,873.03,874,872.74,874.082,0.004667352,0.004031507,0,0,1,0,0,0
2021-02-08,10:12,10:12 AM,874.22,872.73,873.298,614,536205.075,16,874.49,872.44,873.531,43936,38379465.22,217,873.99,873.03,874.055,873,0.005176099,0.004749241,0,0,0.973,0,0.027,0.0258
2021-02-08,10:14,10:14 AM,872.5,871.43,871.845,1088,948567.63,22,872.5,871,871.737,44372,38680732.21,191,871.51,872.38,871.436,872.38,0.003503679,0.002685754,0,0,1,0,0,0
2021-02-08,10:18,10:18 AM,870.77,869.98,870.304,803,698854.4,13,870.85,869.5,870.24,27623,24038644.13,150,870.03,870.61,870.2,870.56,0.00172997,0.000963881,0,0,0.912,0,0.088,0.3818
2021-02-08,10:19,10:19 AM,870.295,868.69,868.925,1308,1136553.62,41,870.636,868.61,869.374,29549,25689140.18,177,870.295,869.11,870.094,869.375,0.000142725,-3.22E-05,4,2,1,0,0,0
2021-02-08,10:20,10:20 AM,869.77,868.13,868.978,1197,1040166.495,25,869.93,868.12,868.884,29670,25779799.31,152,869.25,869.76,869.38,869.805,0.000203729,-0.000595812,4,0,1,0,0,0
2021-02-08,10:21,10:21 AM,869.6,868.88,869.211,796,691891.62,20,869.76,868.63,869.239,15360,13351503.8,87,869.6,869.1,869.7,869.09,0.000471915,-0.000187485,1,0,1,0,0,0
2021-02-08,10:22,10:22 AM,868.75,867.78,868.393,447,388171.63,16,869,867.52,868.146,32242,27990775.67,172,868.75,867.78,869,867.52,-0.000469613,-0.001444671,6,1,1,0,0,0
2021-02-08,10:24,10:24 AM,867.9,867.17,867.516,875,759076.825,18,867.95,866.992,867.475,35348,30663511.31,130,867.235,867.25,867.02,867.462,-0.00147905,-0.002216466,0,0,1,0,0,0
2021-02-08,10:25,10:25 AM,867.42,866.68,867.152,419,363336.765,11,867.5,866.6,867.146,20257,17565779.27,108,867.285,867.2,867.464,867.305,-0.001898018,-0.002594887,4,1.5,0.9065,0.0935,0,-0.2997
2021-02-08,10:27,10:27 AM,868.26,867.39,867.913,1206,1046703.515,26,868.45,867.41,868.011,31235,27112311.9,146,867.78,867.99,867.87,867.864,-0.001022098,-0.00159995,0,0,0.769,0,0.231,0.4019
2021-02-08,10:28,10:28 AM,867.99,867.5,867.753,1378,1195763.23,20,868,867.382,867.798,22230,19291154.22,154,867.59,867.64,867.975,867.874,-0.00120626,-0.001844946,0,0,1,0,0,0
2021-02-08,10:29,10:29 AM,868.47,867.5,868.156,387,335976.39,18,868.6,867.421,868.182,18518,16076992.37,105,867.5,868.15,867.67,868.377,-0.000742402,-0.001403263,0.666666667,0,0.876,0,0.124,0.2518
2021-02-08,10:31,10:31 AM,866.25,865.18,865.595,1211,1048235.01,30,866.185,865.11,865.604,38368,33211499.87,212,865.18,865.32,865.25,865.24,-0.003690143,-0.00436852,0.5,0,0.838,0.138,0.024,-0.4477
2021-02-08,10:32,10:32 AM,866.42,865.32,866.049,1408,1219396.705,25,866.51,865.22,865.798,32931,28511613.41,154,865.32,866.24,865.335,866.33,-0.003167584,-0.004145378,0,0,0.865,0.135,0,-0.4404
2021-02-08,10:35,10:35 AM,868.55,868.04,868.243,909,789232.695,24,868.95,867.63,868.308,24624,21381207.54,121,868.31,868.17,868.94,868.1,-0.000642264,-0.001258336,5,0,1,0,0,0
2021-02-08,10:38,10:38 AM,868,866.59,867.458,1060,919505.41,16,868.005,866.51,867.458,30266,26254496.23,155,867.27,867.72,867.455,867.51,-0.001545809,-0.00223602,14.5,1.5,0.801,0,0.199,0.5199
2021-02-08,10:39,10:39 AM,869.55,867.92,868.892,1412,1226875.425,22,869.67,867.61,868.879,65802,57173983.56,320,867.92,868.97,867.729,868.61,0.000104742,-0.000601563,5,0,0.763,0,0.237,0.4215
2021-02-08,10:40,10:40 AM,869.02,868.19,868.403,602,522778.57,21,869.17,868.068,868.526,21415,18599493.27,116,868.59,868.66,868.535,868.55,-0.000458103,-0.001007589,1.5,1.5,0.8835,0.052,0.064,-0.0249
2021-02-08,10:42,10:42 AM,869.89,869.255,869.565,1402,1219130.29,26,869.99,869.113,869.529,30136,26204115.22,151,869.26,869.875,869.113,869.84,0.000879373,0.000146077,8,0,1,0,0,0
2021-02-08,10:43,10:43 AM,870.89,869.8,870.106,764,664760.94,12,871,869.59,870.251,74361,64712766.07,331,869.96,870.89,869.82,870.79,0.00150207,0.000976533,0.333333333,0,0.798666667,0,0.201333333,0.563433333
2021-02-08,10:44,10:44 AM,871.16,870.02,870.62,355,309070.195,12,871.34,869.74,870.708,32773,28535717.02,176,871,870.365,870.72,870.385,0.00209369,0.001502182,0,0,1,0,0,0
2021-02-08,10:45,10:45 AM,870.535,869.36,869.628,389,338285.235,10,870.568,869.19,869.679,21695,18867690.87,123,870.535,869.58,870.28,869.79,0.000951887,0.00031861,5.5,0.5,1,0,0,0
2021-02-08,10:47,10:47 AM,869.07,867.33,868.313,1392,1208691.545,26,869.321,867.17,868.313,46087,40017952.65,251,868.72,868.955,869.3,868.91,-0.000561694,-0.001252585,0,0,0.93,0,0.07,0.3612
2021-02-08,10:48,10:48 AM,869.7,868.955,869.292,1606,1396082.185,43,869.64,868.769,869.289,40904,35557402.52,205,868.955,869.59,868.955,869.64,0.000565147,-0.000129974,3.5,3.5,0.8955,0.0275,0.077,0.3062
2021-02-08,10:50,10:50 AM,871.53,870.54,871.161,217,189042.02,5,871.948,870.52,871.326,24680,21504337.86,115,871.53,870.79,871.149,871.218,0.002716387,0.002213015,13,2,0.659,0.214,0.126,-0.3818
2021-02-08,10:51,10:51 AM,870.9,870.31,870.404,222,193229.59,5,871.15,870.134,870.485,15105,13148681.3,70,870.9,870.34,871.018,870.83,0.001845072,0.001245684,0,0,1,0,0,0
2021-02-08,10:53,10:53 AM,870.22,870.15,870.217,210,182745.5,3,870.5,869.58,870.074,13781,11990488.57,79,870.22,870.15,870.28,869.81,0.001629832,0.000772945,0,0,1,0,0,0
2021-02-08,10:54,10:54 AM,869.78,869.28,869.395,192,166923.885,5,870.11,869.18,869.67,24470,21280817.47,110,869.78,869.76,869.81,869.7,0.000683701,0.000308258,0,0,1,0,0,0
2021-02-08,10:57,10:57 AM,870.55,869.855,870.394,129,112280.795,2,870.99,869.875,870.519,17492,15227126.74,92,869.855,870.55,869.875,870.75,0.001833561,0.001284791,3,0,1,0,0,0
2021-02-08,10:58,10:58 AM,870.32,870.245,870.298,129,112268.475,3,871.2,869.96,870.631,19371,16864987.83,80,870.32,870.245,870.64,870.45,0.001723064,0.001413615,0,0,0.875,0,0.125,0.5719
2021-02-08,11:00,11:00 AM,869.825,869.05,869.305,292,253837.075,13,869.92,868.79,869.247,14942,12988295.29,78,869.825,869.19,869.92,869,0.00058011,-0.000178283,1.333333333,0,0.939666667,0.060333333,0,-0.1589
2021-02-08,11:01,11:01 AM,869.15,868.09,868.65,666,578520.825,17,869.165,868,868.549,13976,12138837.91,79,869.15,869.04,869.1,868.74,-0.000173803,-0.000981134,0,0,0.719,0,0.281,0.5719
2021-02-08,11:02,11:02 AM,869.34,868.115,868.715,478,415245.76,14,869.34,868,868.67,15633,13579924.41,78,868.87,868.62,868.75,868.62,-9.90E-05,-0.000841958,0,0,0.777,0.223,0,-0.765
2021-02-08,11:03,11:03 AM,868.71,867.74,868.205,397,344677.565,13,868.73,867.51,868.112,12953,11244654.12,69,868.685,867.74,868.68,867.849,-0.000686003,-0.001483779,0,0,0.38,0,0.62,0.5994
2021-02-08,11:04,11:04 AM,867.62,866.77,867.131,1503,1303297.695,24,867.79,866.56,867.16,33301,28877287.17,185,867.43,867.41,867.665,867.27,-0.001922189,-0.002578784,1,0,0.873,0,0.127,0.4144
2021-02-08,11:08,11:08 AM,869.09,868.66,868.686,108,93818.06,3,869.3,868.52,868.886,17104,14861435.1,70,869.09,868.76,869,869.138,-0.000132366,-0.000593511,0,0,0.919,0,0.081,0.128
2021-02-08,11:09,11:09 AM,869.185,868.58,868.895,84,72987.16,13,869.21,868.53,868.791,12177,10579270.37,48,869.145,868.815,868.84,869.153,0.000108195,-0.000702782,2,1,0.837,0.163,0,-0.854
2021-02-08,11:10,11:10 AM,869.54,868.76,869.207,265,230339.91,9,869.66,868.722,869.313,11959,10396110.4,70,869.09,868.94,869.09,868.94,0.000467311,-0.000102369,2.5,0.75,1,0,0,0
2021-02-08,11:11,11:11 AM,868.77,868.12,868.44,400,347376.1,5,869.08,868.06,868.386,14752,12810430.44,70,868.32,868.12,869.08,868.06,-0.000415515,-0.001168619,0,0,1,0,0,0
2021-02-08,11:12,11:12 AM,868.54,867.25,867.858,797,691682.87,19,868.61,866.967,867.819,16908,14673088.49,100,868.27,867.49,868.188,866.967,-0.001085404,-0.001820792,1.5,0,0.882,0,0.118,0.38915
2021-02-08,11:13,11:13 AM,866.98,866.48,866.774,967,838170.115,15,867.26,866.391,866.787,31015,26883410.47,145,866.93,866.48,867.26,866.785,-0.0023331,-0.003007815,3.5,3,0.8705,0,0.1295,0.44895
2021-02-08,11:15,11:15 AM,868.86,867.29,867.646,2624,2276702.58,32,868.93,867.25,867.95,24209,21012206.57,117,867.42,868.86,867.43,868.815,-0.001329418,-0.001670113,20,2,0.813,0,0.187,0.5994
2021-02-08,11:17,11:17 AM,868.36,867.37,867.898,723,627489.98,13,868.38,866.9,867.558,19394,16825423.96,109,868.18,867.45,868.27,867.31,-0.001039363,-0.002120998,2,1,0.47,0.175,0.355,0.4005
2021-02-08,11:18,11:18 AM,867.86,867.19,867.604,600,520562.32,9,868.5,867.1,867.59,14580,12649458.03,72,867.45,867.19,867.251,868.107,-0.001377761,-0.002084191,0,0,0.893,0.067,0.04,-0.2023
2021-02-08,11:19,11:19 AM,868.4,867.86,868.08,158,137156.68,8,868.52,867.79,868.243,6040,5244190.046,33,868.18,867.99,868.315,867.95,-0.000829879,-0.0013331,6,1,0.868,0,0.132,0.4521
2021-02-08,11:20,11:20 AM,868.255,867.64,867.929,389,337624.445,13,868.386,867.393,867.781,7937,6887579.418,61,868.255,867.83,868.15,867.71,-0.001003682,-0.0018645,1,0,0.901,0.033,0.066,0.17
2021-02-08,11:21,11:21 AM,867.805,866.1,866.97,1134,983143.85,22,867.73,866.1,866.833,18777,16276523.11,93,867.805,866.39,867.73,866.28,-0.002107502,-0.002954905,1.333333333,0.666666667,0.74,0.124,0.136,0.315766667
2021-02-08,11:22,11:22 AM,866.87,866.39,866.586,654,566747.13,19,866.94,866.328,866.638,11280,9775674.326,79,866.39,866.62,866.45,866.629,-0.002549491,-0.003179197,0.5,0,0.8975,0.1025,0,-0.2787
2021-02-08,11:23,11:23 AM,866.68,866.12,866.404,812,703519.92,16,866.67,866.01,866.271,11528,9986373.435,60,866.54,866.22,866.65,866.255,-0.002758975,-0.003601326,0.25,0,0.89675,0,0.10325,0.291775
2021-02-08,11:26,11:26 AM,865.89,865.775,865.841,212,183558.3,3,866.032,865.32,865.675,20986,18167058.86,96,865.775,865.8,866.032,865.5,-0.003406994,-0.004286855,6,0,0.857,0,0.143,0.3612
2021-02-08,11:29,11:29 AM,864.625,864.01,864.092,30,25922.76,2,864.89,863.41,864.044,17607,15213219.48,94,864.01,864.625,863.44,864.74,-0.005420113,-0.006162857,0.5,0,0.741,0,0.259,0.41125
2021-02-08,11:30,11:30 AM,865.33,865,865.128,594,513885.795,12,865.58,864.86,865.18,21738,18807280.29,118,865.155,865.29,865,865.58,-0.004227665,-0.004856212,1,4,0.606,0,0.394,0.8658
2021-02-08,11:31,11:31 AM,864.7,863.89,864.518,279,241200.46,6,865.65,863.64,864.402,20606,17811876.37,126,864.53,863.89,865.3,864.14,-0.004929783,-0.005751079,1.666666667,0.666666667,0.815,0,0.185,0.306966667
2021-02-08,11:32,11:32 AM,864.47,864.11,864.287,472,407943.51,9,865,863.72,864.448,17006,14700809.7,86,864.12,864.39,864.128,864.383,-0.005195666,-0.00569817,5,6,0.92,0,0.08,0.2732
2021-02-08,11:34,11:34 AM,864.51,864.29,864.433,252,217837.255,7,864.7,864.16,864.451,9178,7933932.603,65,864.39,864.3,864.38,864.22,-0.005027619,-0.005694719,0,0,0.856,0,0.144,0.6597
2021-02-08,11:35,11:35 AM,865.46,864.42,865.05,1603,1386675.385,30,865.619,864.21,865.086,32073,27745909.44,165,864.45,865.425,864.5,865.461,-0.004317444,-0.004964332,0,0,1,0,0,0
2021-02-08,11:36,11:36 AM,865.89,864.02,865.409,1327,1148398.31,28,865.9,863.77,864.961,23773,20562716.71,143,865.34,864.02,865.251,864,-0.003904231,-0.005108109,6,2,0.842,0,0.158,0.6124
